territory,gender,birthdate,ypc,current_premium,indicated_premium,selected_premium,underlying_premium,fixed_expenses,underlying_total_premium,cgr_factor,cgr
1756,M,3/30/1962,5,818.72,779.22,816.53,724.38,147.58,871.96,0.92,LZA
1756,M,7/2/1963,5,1240.83,1061.97,1236.52,1149.93,174.58,1324.51,0.92,LZA
1756,F,12/27/1963,5,460.14,354.93,459.64,336.24,147.58,483.82,0.93,AUR
1756,F,5/20/1964,5,719.51,731.19,731.16,622.14,90.17,712.31,1.03,OUF
1756,M,7/31/1966,5,868.66,557.70,864.91,787.65,81.17,868.82,1.00,XHZ
1756,M,10/28/1966,5,733.21,930.40,769.64,631.41,147.58,778.99,0.99,XHO
1756,F,3/25/1967,5,1442.10,1735.50,1508.69,1395.39,147.58,1542.97,0.98,KON
1756,F,4/2/1967,5,567.36,565.96,567.67,426.89,171.48,598.37,0.93,AUR
1756,F,4/19/1967,5,1031.61,1100.56,1082.51,948.33,152.87,1101.20,0.98,0UZ
1756,F,8/21/1968,5,537.62,564.81,563.32,366.11,195.38,561.49,1.00,7F7
1756,M,10/24/1968,5,468.70,495.47,491.29,334.39,158.56,492.95,1.00,XHZ
1756,M,6/5/1969,5,936.41,884.75,935.07,842.81,152.87,995.68,0.93,AUR
1756,M,3/26/1970,5,849.77,995.81,889.77,645.68,147.58,793.26,1.15,63W
1756,F,12/10/1970,5,790.67,1164.20,829.56,671.23,168.27,839.50,0.99,XHO
1756,M,5/2/1972,5,325.72,327.36,326.83,135.86,178.98,314.84,1.09,7O9
1756,F,7/22/1973,5,423.58,410.84,422.31,327.83,81.17,409.00,1.04,S0J
1756,F,8/27/1973,5,754.38,1173.39,791.75,672.01,129.70,801.71,0.99,XHO
1756,M,5/6/1975,5,478.98,594.94,501.89,366.01,81.17,447.18,1.15,63W
1756,F,8/29/1975,5,795.46,1232.55,834.57,768.54,81.17,849.71,0.98,0UZ
1756,M,9/21/1975,5,752.35,704.79,750.85,557.11,147.58,704.69,1.08,4ZR
1756,M,3/19/1976,5,433.15,646.65,453.62,329.03,90.17,419.20,1.10,QMY
1756,F,1/12/1977,5,829.76,658.82,829.56,734.82,147.58,882.40,0.93,AUR
1756,M,12/10/1979,5,494.48,474.42,493.94,444.75,81.17,525.92,0.93,AUR
1756,F,8/25/1981,5,670.72,522.28,668.50,547.60,162.80,710.40,0.92,LZA
1756,M,4/18/1984,5,616.37,1168.49,646.97,574.52,83.77,658.29,0.98,0UZ
1756,M,9/17/1985,5,324.71,343.53,340.76,262.19,81.17,343.36,0.99,Z20
1756,F,9/17/1987,5,505.62,516.60,515.75,383.12,147.58,530.70,0.96,MPY
1756,M,5/23/1988,5,661.90,1348.79,692.37,626.59,81.17,707.76,0.98,KON
1757,M,6/5/1971,1,939.05,1164.12,983.61,840.07,105.07,945.14,1.05,DGY
1757,F,3/4/1992,1,1095.05,941.28,1091.99,1038.24,152.08,1190.32,0.91,D7G
1757,M,2/6/1993,1,1014.67,1346.02,1061.02,1004.53,81.17,1085.70,0.98,KON
1757,F,8/31/1954,2,976.79,757.43,974.02,912.90,147.58,1060.48,0.91,D7G
1757,M,4/19/1962,2,2740.63,3665.53,3284.00,2598.87,81.17,2680.04,1.23,9KU
1757,M,4/3/1992,2,672.96,536.96,671.51,578.74,147.58,726.32,0.91,D7G
1757,F,9/27/1947,3,483.77,486.63,485.84,369.95,147.58,517.53,0.91,LCA
1757,F,4/6/1966,3,687.16,573.26,685.17,593.83,147.58,741.41,0.91,D7G
1757,M,10/27/1986,3,1925.87,1111.49,1921.93,1959.99,147.58,2107.57,0.91,D7G
1757,F,10/1/1992,3,837.78,881.18,877.43,754.80,152.08,906.88,0.96,MPY
1757,M,1/10/1924,4,439.24,282.52,437.93,274.89,147.58,422.47,1.06,3YN
1757,M,4/28/1972,4,35.55,22.26,35.51,33.29,0.00,33.29,1.07,BA2
1757,F,9/30/1987,4,435.30,467.05,456.54,309.04,152.08,461.12,0.99,XHO
1757,F,6/22/1990,4,16.40,23.21,17.18,18.06,0.00,18.06,0.95,TBD
1757,M,3/8/1926,5,777.09,1092.24,814.74,595.02,147.58,742.60,1.12,I85
1757,M,7/19/1930,5,848.29,668.67,847.79,769.63,147.58,917.21,0.91,JRZ
1757,F,11/28/1933,5,345.40,317.77,344.63,194.13,147.58,341.71,1.02,YNG
1757,F,3/17/1935,5,481.65,274.24,480.41,338.66,156.58,495.24,0.96,Z2D
1757,M,9/9/1938,5,581.84,432.76,579.95,550.96,81.17,632.13,0.91,D7G
1757,M,5/13/1939,5,796.73,502.90,794.68,704.86,156.58,861.44,0.91,D7G
1757,F,2/18/1941,5,1006.90,1250.85,1056.54,806.66,147.58,954.24,1.13,2DQ
1757,M,10/25/1946,5,1020.30,861.85,1017.48,797.08,204.38,1001.46,1.02,ZHK
1757,M,12/14/1947,5,730.39,475.99,728.02,599.62,94.67,694.29,1.06,3YN
1757,M,4/14/1948,5,699.66,455.90,699.40,653.25,105.07,758.32,0.91,JRZ
1757,F,9/25/1949,5,568.41,280.99,566.87,536.51,81.17,617.68,0.91,D7G
1757,F,6/8/1951,5,532.48,657.55,557.26,338.97,171.48,510.45,1.14,1BV
1757,F,7/26/1951,5,882.09,671.44,879.74,804.75,147.58,952.33,0.91,JRZ
1757,F,2/3/1954,5,1325.46,489.80,1320.29,1220.76,81.17,1301.93,1.02,YNG
1757,M,6/16/1955,5,685.65,512.16,683.46,590.42,81.17,671.59,1.02,ZHK
1757,F,11/8/1956,5,1526.09,1321.85,1519.64,1581.08,81.17,1662.25,0.91,JRZ
1757,M,1/31/1957,5,639.35,551.11,638.51,462.48,147.58,610.06,1.06,6NS
1757,F,7/23/1958,5,590.72,759.23,619.76,560.46,81.17,641.63,0.96,MPY
1757,F,10/14/1959,5,465.85,793.79,488.79,345.19,152.08,497.27,0.98,KON
1757,M,4/11/1961,5,531.37,850.99,555.97,412.47,147.58,560.05,0.99,Z20
1757,M,6/3/1961,5,1757.22,1777.69,1776.40,1573.32,81.17,1654.49,1.08,QLV
1757,F,11/13/1962,5,1126.83,1271.00,1181.87,1151.11,81.17,1232.28,0.96,Z2D
1757,F,3/1/1963,5,523.37,901.96,547.47,415.88,81.17,497.05,1.12,I85
1757,M,5/5/1963,5,616.66,1061.50,644.70,589.34,81.17,670.51,0.96,Z2D
1757,F,6/19/1965,5,465.49,344.11,464.30,331.22,147.58,478.80,0.96,Z2D
1757,F,7/2/1966,5,538.91,463.55,537.53,430.75,147.58,578.33,0.91,D7G
1757,F,8/22/1966,5,317.32,318.86,318.23,181.72,152.08,333.80,0.91,LCA
1757,F,10/3/1966,5,1227.11,1598.16,1288.07,1157.25,175.98,1333.23,0.96,MPY
1757,F,10/6/1967,5,700.76,431.63,700.05,680.24,81.17,761.41,0.91,JRZ
1757,M,10/27/1967,5,793.29,547.44,790.70,710.41,147.58,857.99,0.91,D7G
1757,F,2/20/1968,5,664.86,949.07,697.09,564.32,152.08,716.40,0.97,PUY
1757,M,3/11/1968,5,486.51,611.15,509.49,372.88,147.58,520.46,0.97,QN5
1757,M,7/2/1970,5,1526.79,1266.32,1522.43,1340.78,99.17,1439.95,1.06,6NS
1757,F,9/26/1970,5,563.90,689.74,591.56,420.34,147.58,567.92,1.06,3YN
1757,M,11/19/1971,5,577.20,554.11,576.64,404.19,147.58,551.77,1.06,6NS
1757,M,7/24/1980,5,650.59,327.64,649.16,537.74,81.17,618.91,1.06,3YN
1757,M,4/4/1982,5,632.86,564.26,631.79,460.37,175.98,636.35,0.99,Z20
1757,F,1/20/1984,5,972.92,814.01,969.55,907.97,147.58,1055.55,0.91,D7G
1757,M,3/9/1984,5,500.11,530.86,524.40,388.24,147.58,535.82,0.97,QN5
1757,M,6/16/1986,5,792.21,975.19,831.11,678.35,175.98,854.33,0.97,PUY
1757,M,8/28/1986,5,572.86,623.90,599.69,468.13,147.58,615.71,0.97,PUY
1758,M,8/28/1975,0,754.92,736.17,752.60,614.12,147.58,761.70,0.99,XHO
1758,M,7/3/1980,0,568.60,508.26,567.34,477.25,150.08,627.33,0.87,GLE
1758,F,9/4/1981,0,808.24,974.76,846.11,735.09,81.17,816.26,1.04,S0J
1758,M,7/28/1953,1,884.87,823.55,882.95,838.50,81.17,919.67,0.96,Z2D
1758,M,12/24/1956,1,415.70,307.99,414.69,325.33,81.17,406.50,1.03,YNT
1758,M,6/4/1964,1,825.67,652.80,823.65,740.79,175.98,916.77,0.87,GLE
1758,F,10/16/1967,1,2675.52,4572.55,3200.17,2795.63,81.17,2876.80,1.12,IE8
1758,M,8/4/1970,1,1015.60,950.50,1012.45,894.60,95.32,989.92,1.03,YNT
1758,M,1/17/1976,1,582.91,642.69,611.54,571.46,81.17,652.63,0.93,AUR
1758,F,12/9/1976,1,983.64,865.11,983.50,972.25,81.17,1053.42,0.93,AUR
1758,F,5/30/1977,1,1037.00,1313.50,1085.66,966.59,188.58,1155.17,0.93,AUR
1758,M,2/1/1981,1,424.45,271.81,423.87,316.01,147.58,463.59,0.87,GLE
1758,F,12/10/1986,1,615.34,925.02,644.02,449.80,152.08,601.88,1.09,EKR
1758,M,3/3/1993,1,484.35,318.89,483.50,384.22,147.58,531.80,0.87,GLE
1758,F,6/18/1994,1,943.90,916.45,942.05,830.85,147.58,978.43,0.96,Z2D
1758,F,6/30/1950,2,714.78,777.92,750.31,621.02,81.17,702.19,1.08,QLV
1758,F,2/11/1952,2,546.26,861.79,572.27,412.38,175.98,588.36,0.96,MPY
1758,M,4/13/1984,2,946.19,1017.41,989.12,842.66,81.17,923.83,1.08,QLV
1758,F,10/17/1985,2,685.54,928.26,717.01,590.12,81.17,671.29,1.08,QLV
1758,M,5/31/1990,2,1101.49,859.20,1101.09,925.47,147.58,1073.05,1.03,OUF
1758,M,6/9/1990,2,418.03,447.32,437.69,258.56,152.08,410.64,1.10,QMY
1758,M,3/19/1945,3,1775.16,2477.12,1861.41,1568.45,163.00,1731.45,1.08,4ZR
1758,F,8/10/1958,3,1721.82,1431.29,1716.84,1460.77,219.28,1680.05,1.03,YNT
1758,M,6/22/1960,3,872.95,1133.44,914.78,757.36,94.67,852.03,1.08,4ZR
1758,M,1/27/1964,3,629.33,829.13,658.53,533.18,81.17,614.35,1.08,4ZR
1758,M,11/24/1976,3,496.95,321.77,496.77,365.18,147.58,512.76,0.96,Z2D
1758,M,3/21/1993,3,1063.95,967.66,1060.92,1044.65,147.58,1192.23,0.87,GLE
1758,M,8/21/1945,4,773.13,1058.74,811.32,609.91,147.58,757.49,1.09,7O9
1758,M,1/1/1987,4,294.65,268.76,294.50,163.91,147.58,311.49,0.90,3MQ
1758,F,3/25/1933,5,408.62,420.74,419.68,227.30,175.98,403.28,1.07,FKQ
1758,F,6/22/1937,5,384.63,326.68,384.27,230.87,147.58,378.45,1.03,YNT
1758,F,11/8/1938,5,583.60,393.76,583.55,496.18,147.58,643.76,0.88,MXU
1758,F,4/20/1940,5,537.08,438.77,535.65,398.63,187.13,585.76,0.87,GLE
1758,M,11/15/1940,5,699.52,305.72,697.07,628.49,147.58,776.07,0.87,GLE
1758,M,9/19/1943,5,533.75,644.21,559.60,388.81,136.47,525.28,1.09,7O9
1758,M,12/8/1943,5,508.40,766.46,533.15,411.33,147.58,558.91,0.94,3MY
1758,M,3/18/1947,5,618.85,372.58,617.80,610.74,81.17,691.91,0.88,MXU
1758,M,11/24/1947,5,425.73,645.86,446.56,304.01,114.07,418.08,1.09,EKR
1758,M,4/11/1948,5,1609.73,933.54,1602.71,1612.86,192.58,1805.44,0.87,GLE
1758,M,9/2/1948,5,1197.75,1368.08,1256.63,1272.85,81.17,1354.02,0.92,LZA
1758,M,8/15/1949,5,1129.69,674.83,1129.24,1192.80,81.17,1273.97,0.88,MXU
1758,F,4/12/1950,5,477.38,405.67,476.60,333.97,147.58,481.55,0.99,XHO
1758,F,5/31/1953,5,711.45,824.25,744.07,642.71,147.58,790.29,0.93,AUR
1758,M,6/10/1953,5,862.15,982.14,902.86,813.80,147.58,961.38,0.93,AUR
1758,M,9/16/1953,5,546.01,433.72,544.71,454.23,147.58,601.81,0.87,GLE
1758,M,8/20/1954,5,810.38,663.38,809.85,829.31,81.17,910.48,0.88,MXU
1758,M,12/28/1954,5,1604.50,1682.60,1681.57,1416.37,170.57,1586.94,1.07,BA2
1758,F,5/3/1956,5,724.51,1083.65,758.93,652.20,147.58,799.78,0.94,3MY
1758,M,12/16/1956,5,635.35,623.24,635.31,500.77,124.47,625.24,1.02,ZHK
1758,M,5/5/1957,5,1777.89,1058.80,1773.33,1859.48,147.58,2007.06,0.87,GLE
1758,M,5/14/1957,5,929.40,770.16,927.66,760.91,147.58,908.49,1.03,YNT
1758,M,5/21/1957,5,669.95,1092.26,701.18,571.41,168.22,739.63,0.93,QHK
1758,F,12/29/1957,5,644.14,650.84,650.56,544.60,164.84,709.44,0.89,Y5U
1758,F,1/25/1958,5,543.68,1015.81,569.64,415.80,175.98,591.78,0.95,R2I
1758,F,3/2/1958,5,1018.49,777.41,1014.32,991.35,147.58,1138.93,0.87,GLE
1758,M,7/3/1958,5,2929.65,2433.35,2917.71,3143.26,169.55,3312.81,0.87,GLE
1758,M,8/13/1959,5,674.00,852.82,706.56,505.61,153.58,659.19,1.09,EKR
1758,M,10/5/1959,5,651.54,656.25,653.85,558.03,161.08,719.11,0.88,AKF
1758,M,4/7/1960,5,1284.66,1854.60,1345.11,1220.68,81.17,1301.85,1.04,146
1758,M,7/26/1960,5,805.62,832.45,830.31,645.52,234.18,879.70,0.92,LZA
1758,M,11/14/1960,5,786.73,1191.08,825.22,782.31,99.17,881.48,0.93,AUR
1758,F,12/16/1960,5,859.73,1315.16,899.97,678.97,161.08,840.05,1.09,7O9
1758,F,5/5/1961,5,590.67,488.39,590.65,510.07,142.47,652.54,0.88,MXU
1758,M,7/27/1961,5,565.99,774.17,592.84,463.70,122.17,585.87,1.02,YNG
1758,M,9/8/1961,5,782.65,647.76,780.44,723.85,147.58,871.43,0.87,GLE
1758,F,3/16/1962,5,1067.31,816.56,1064.08,1048.27,147.58,1195.85,0.87,GLE
1758,M,12/27/1962,5,1764.10,1422.71,1763.49,1839.06,147.58,1986.64,0.88,MXU
1758,M,3/3/1963,5,1559.74,2265.01,1631.44,1507.05,116.87,1623.92,1.00,7F7
1758,M,6/23/1963,5,640.95,846.31,671.89,398.88,231.28,630.16,1.10,QMY
1758,F,7/5/1963,5,1507.46,2179.52,1576.77,1474.74,94.67,1569.41,1.00,7F7
1758,F,7/29/1963,5,302.69,312.33,311.59,175.84,147.58,323.42,0.93,QHK
1758,M,6/15/1964,5,724.21,516.69,724.15,731.77,81.17,812.94,0.88,MXU
1758,M,7/24/1965,5,1651.98,1696.33,1690.35,1633.41,218.98,1852.39,0.90,BSK
1758,F,11/1/1965,5,1613.50,1319.86,1608.06,1746.41,81.17,1827.58,0.87,GLE
1758,M,6/12/1966,5,701.91,566.84,699.93,631.76,147.58,779.34,0.87,GLE
1758,F,12/5/1966,5,538.01,654.01,564.57,412.50,175.98,588.48,0.94,CBY
1758,M,8/5/1967,5,1156.78,936.78,1153.69,1150.76,147.58,1298.34,0.87,GLE
1758,M,5/2/1969,5,829.66,1354.55,870.55,664.34,147.58,811.92,1.09,7O9
1758,F,11/10/1969,5,506.83,596.92,531.88,349.64,147.58,497.22,1.10,1AC
1758,M,12/8/1969,5,477.65,411.15,476.67,376.40,147.58,523.98,0.87,GLE
1758,M,7/27/1970,5,2001.79,1444.21,2001.57,1968.05,147.58,2115.63,0.94,CBY
1758,M,10/2/1971,5,1477.32,930.79,1472.68,1500.17,161.08,1661.25,0.87,GLE
1758,F,2/18/1972,5,496.92,494.85,496.44,389.40,152.58,541.98,0.88,AKF
1758,F,3/6/1972,5,394.44,415.44,413.45,276.07,152.08,428.15,0.95,R2I
1758,F,3/14/1972,5,2814.28,1878.70,2806.37,2679.70,166.37,2846.07,0.99,XHO
1758,M,1/18/1973,5,942.57,693.41,939.89,841.25,204.38,1045.63,0.87,GLE
1758,M,3/5/1973,5,635.81,641.52,640.98,540.65,81.17,621.82,1.04,146
1758,M,12/19/1975,5,406.05,337.56,405.55,223.93,175.98,399.91,1.03,YNT
1758,M,1/1/1976,5,924.59,1188.46,969.58,885.69,147.58,1033.27,0.93,AUR
1758,M,10/10/1976,5,694.10,1024.11,728.12,622.42,147.58,770.00,0.93,QHK
1758,M,1/11/1978,5,603.04,1329.98,631.38,518.70,147.58,666.28,0.93,QHK
1758,M,1/29/1979,5,650.93,537.69,648.57,522.25,113.17,635.42,1.03,YNT
1758,M,6/6/1980,5,949.74,949.84,952.65,986.90,81.17,1068.07,0.88,AKF
1758,F,1/25/1981,5,1179.26,1000.68,1177.62,1028.64,123.07,1151.71,1.03,YNT
1758,M,6/29/1982,5,444.51,745.94,466.03,311.12,171.48,482.60,0.95,R2I
1758,F,1/20/1984,5,467.82,574.14,490.60,312.08,147.58,459.66,1.10,1AC
1758,M,12/6/1986,5,305.37,278.61,304.74,179.75,147.58,327.33,0.87,GLE
1758,F,8/14/1987,5,580.59,996.53,608.74,440.38,193.88,634.26,0.94,CBY
1758,M,3/3/1988,5,439.27,442.60,441.70,321.28,156.58,477.86,0.89,M3R
1758,M,10/27/1989,5,599.34,733.23,627.88,514.95,147.58,662.53,0.93,QHK
1758,M,7/29/1991,5,334.67,536.18,351.35,213.10,147.58,360.68,0.96,Z2D
1762,M,5/6/1961,1,1260.72,954.31,1258.93,1296.01,85.67,1381.68,0.91,D7G
1762,F,5/4/1989,1,738.34,586.84,736.77,667.22,147.58,814.80,0.88,AKF
1762,F,7/16/1946,5,531.12,436.12,529.37,366.19,152.08,518.27,1.03,OUF
1762,M,9/7/1955,5,1162.37,1186.04,1182.97,1143.72,147.58,1291.30,0.91,D7G
1762,M,11/9/1956,5,3093.83,2846.15,3082.57,3398.92,81.17,3480.09,0.88,AKF
1762,F,10/20/1970,5,802.99,842.91,839.95,738.63,147.58,886.21,0.94,3MY
1762,F,11/22/1975,5,472.57,503.35,495.75,332.75,175.98,508.73,0.96,MPY
1762,F,4/17/1985,5,664.92,853.63,696.78,532.54,192.60,725.14,0.95,R2I
1762,M,2/17/1988,5,535.36,824.84,562.00,437.73,147.58,585.31,0.95,R2I
1766,F,1/3/1968,0,576.20,280.74,575.49,456.50,147.58,604.08,0.94,3MY
1766,F,10/4/1966,1,780.93,547.94,778.54,673.12,147.58,820.70,0.94,3MY
1766,M,6/28/1986,1,615.62,603.33,614.60,427.84,175.98,603.82,1.03,YNT
1766,F,6/19/1950,5,767.57,675.53,764.53,709.82,99.17,808.99,0.94,3MY
1766,F,12/8/1951,5,806.75,585.15,805.73,659.02,106.17,765.19,1.06,6NS
1766,F,9/16/1961,5,964.43,722.12,963.19,742.04,147.58,889.62,1.10,1AC
1766,M,11/18/1971,5,682.62,615.62,680.21,622.00,97.17,719.17,0.94,3MY
1766,F,1/20/1972,5,828.25,753.36,826.77,644.17,166.37,810.54,1.03,YNT
1766,F,1/4/1982,5,558.17,729.43,585.02,414.87,168.08,582.95,1.00,7F7
1766,F,5/30/1983,5,802.35,770.83,800.51,696.56,147.58,844.14,0.94,3MY
1766,M,7/22/1986,5,556.74,510.24,554.78,433.04,81.17,514.21,1.09,EKR
1766,F,11/19/1986,5,467.69,505.24,490.11,311.63,147.58,459.21,1.10,1AC
1767,F,9/24/1935,0,453.06,415.01,451.75,302.66,147.58,450.24,1.00,7F7
1767,F,2/20/1933,1,326.68,244.39,326.05,182.84,152.08,334.92,0.95,TBD
1767,F,8/25/1945,1,720.99,784.53,754.72,615.85,81.17,697.02,1.09,EKR
1767,M,12/20/1970,1,657.42,777.15,689.86,534.25,147.58,681.83,1.02,YNG
1767,M,9/30/1989,1,569.68,420.78,568.82,442.73,147.58,590.31,0.95,TBD
1767,F,6/14/1954,2,592.38,481.84,590.43,465.44,147.58,613.02,0.95,TBD
1767,F,8/21/1959,2,736.14,761.00,758.47,610.11,81.17,691.28,1.11,23Q
1767,M,6/19/1975,2,316.06,243.86,315.70,171.97,152.08,324.05,0.95,TBD
1767,F,12/31/1975,2,637.11,438.29,636.50,540.20,109.57,649.77,0.98,KON
1767,M,4/13/1987,2,1553.79,1782.36,1625.99,1238.62,166.37,1404.99,1.18,TP5
1767,F,11/17/1991,2,768.34,795.88,794.41,650.06,147.58,797.64,1.00,XHZ
1767,M,5/28/1989,3,607.94,971.86,638.07,551.39,81.17,632.56,1.01,W5X
1767,F,8/26/1961,4,1523.30,1106.73,1518.08,1510.21,81.17,1591.38,0.95,TBD
1767,M,10/1/1929,5,428.59,492.73,449.48,294.48,147.58,442.06,1.03,YNT
1767,M,4/13/1930,5,444.01,394.26,443.94,290.30,163.58,453.88,0.97,PUY
1767,F,2/20/1933,5,2597.25,2405.99,2586.02,2245.16,81.17,2326.33,1.12,IE8
1767,M,10/15/1933,5,547.69,755.96,573.29,487.25,81.17,568.42,1.01,W5X
1767,F,10/29/1942,5,415.89,362.12,414.86,276.18,152.08,428.26,0.95,TBD
1767,M,12/10/1947,5,1288.72,901.72,1287.38,1023.70,156.58,1180.28,1.10,QMY
1767,M,10/30/1950,5,533.82,536.99,536.25,399.77,152.08,551.85,0.96,MPY
1767,M,9/2/1964,5,1151.13,1052.67,1146.92,1120.11,81.17,1201.28,0.95,TBD
1767,F,10/21/1968,5,776.79,1066.69,813.17,498.98,219.28,718.26,1.19,TP1
1767,M,11/4/1971,5,2995.50,2850.99,2984.88,2598.63,85.67,2684.30,1.12,IE8
1767,M,5/16/1972,5,983.32,1219.25,1030.15,864.54,156.96,1021.50,1.01,W5X
1767,F,8/17/1972,5,534.97,701.27,559.94,342.68,152.08,494.76,1.19,TP1
1767,M,3/2/1975,5,523.61,567.27,548.77,367.81,113.17,480.98,1.18,GT0
1767,F,11/24/1979,5,455.55,745.09,478.03,322.33,147.58,469.91,1.03,YNT
1767,M,10/8/1981,5,700.96,1174.00,733.36,502.73,137.97,640.70,1.18,GT0
1767,M,8/10/1982,5,717.25,760.43,751.05,604.27,90.17,694.44,1.09,EKR
1767,M,12/31/1983,5,570.21,640.59,597.94,502.74,90.17,592.91,1.01,W5X
1767,F,9/29/1985,5,485.37,554.99,509.02,302.17,147.58,449.75,1.20,5JO
1767,M,1/5/1987,5,808.20,1057.32,845.52,654.74,125.87,780.61,1.10,1AC
1767,M,4/21/1987,5,479.56,539.82,502.10,347.53,147.58,495.11,1.02,ZHK
1769,F,4/16/1960,0,727.64,650.83,725.55,649.69,171.48,821.17,0.85,LRC
1769,M,2/16/1963,0,2510.31,1443.41,2503.35,2320.07,183.28,2503.35,1.00,FSI
1769,F,6/8/1975,0,1029.65,849.54,1026.60,1030.72,147.58,1178.30,0.85,LRC
1769,F,4/8/1980,0,808.70,851.50,849.01,705.02,204.38,909.40,0.91,LCA
1769,M,3/15/1983,0,1628.59,1290.09,1628.36,1468.95,152.08,1621.03,1.00,7F7
1769,F,9/3/1983,0,823.04,1823.65,863.16,740.34,81.17,821.51,1.06,3YN
1769,M,2/16/1949,1,657.83,430.10,655.37,574.20,81.17,655.37,1.00,FSI
1769,F,5/27/1954,1,531.53,436.23,529.99,448.40,147.58,595.98,0.85,LRC
1769,F,8/8/1957,1,3189.24,5239.20,3820.39,3629.25,81.17,3710.42,1.03,OUF
1769,F,9/29/1960,1,918.82,822.66,918.18,823.51,94.67,918.18,1.00,FSI
1769,M,7/18/1968,1,71.80,53.94,71.71,79.21,0.00,79.21,0.91,D7G
1769,M,7/7/1970,1,1633.47,1553.58,1626.69,1431.92,194.77,1626.69,1.00,FSI
1769,F,4/21/1983,1,727.08,628.29,725.09,630.04,187.78,817.82,0.85,LRC
1769,M,4/21/1984,1,550.28,635.78,576.40,442.85,171.48,614.33,0.91,LCA
1769,F,7/4/1992,1,979.34,944.39,975.92,857.29,152.08,1009.37,0.96,MPY
1769,M,7/25/1992,1,522.73,457.88,522.23,401.68,147.58,549.26,0.93,QHK
1769,M,12/31/1943,2,449.33,371.56,449.19,394.57,81.17,475.74,0.93,QHK
1769,M,6/30/1950,2,999.32,512.96,995.49,994.24,147.58,1141.82,0.85,LRC
1769,M,10/27/1953,2,2466.36,4340.34,2956.40,2476.58,81.17,2557.75,1.16,NBP
1769,F,3/23/1956,2,465.06,455.45,464.76,376.46,90.17,466.63,1.00,XHZ
1769,M,1/29/1958,2,1220.06,1410.89,1277.43,1138.20,81.17,1219.37,1.05,JDN
1769,M,6/30/1960,2,1485.68,1627.22,1557.94,1469.10,227.98,1697.08,0.91,D7G
1769,F,9/20/1960,2,1004.03,950.86,1002.39,916.47,147.58,1064.05,0.93,QHK
1769,M,2/1/1964,2,2127.31,1657.30,2120.80,2203.08,241.97,2445.05,0.85,LRC
1769,F,9/24/1968,2,761.96,746.70,761.10,596.60,187.78,784.38,0.96,MPY
1769,M,3/19/1969,2,474.66,367.23,473.81,326.23,147.58,473.81,1.00,FSI
1769,M,7/19/1969,2,430.01,536.33,450.83,276.58,171.48,448.06,1.01,W5X
1769,M,5/1/1979,2,612.75,763.99,642.49,505.29,180.48,685.77,0.91,LCA
1769,F,6/22/1981,2,593.51,582.59,591.81,492.87,171.48,664.35,0.85,LRC
1769,M,9/9/1982,2,780.79,1399.03,817.69,581.16,197.70,778.86,1.07,BA2
1769,M,2/23/1988,2,656.37,420.64,655.39,595.45,147.58,743.03,0.85,LRC
1769,F,7/20/1989,2,541.86,1023.29,568.44,460.29,147.58,607.87,0.91,LCA
1769,F,8/14/1992,2,504.01,517.21,517.03,411.24,152.08,563.32,0.89,M3R
1769,F,2/4/1939,3,406.81,636.87,426.90,239.93,175.98,415.91,1.05,DGY
1769,M,11/16/1951,3,468.37,394.61,467.33,315.25,152.08,467.33,1.00,FSI
1769,M,7/23/1955,3,478.99,468.62,478.58,316.46,175.98,492.44,0.96,Z2D
1769,F,5/20/1960,3,632.86,704.31,664.01,455.19,175.98,631.17,1.07,FKQ
1769,M,2/2/1970,3,725.09,712.55,723.23,674.99,147.58,822.57,0.85,LRC
1769,M,6/15/1985,3,537.60,694.96,564.18,455.63,147.58,603.21,0.91,LCA
1769,M,11/14/1988,3,681.23,861.88,714.07,623.52,81.17,704.69,1.02,YNG
1769,M,11/27/1990,3,444.44,369.63,443.55,347.05,147.58,494.63,0.85,LRC
1769,M,9/25/1933,4,543.47,493.44,542.88,425.96,175.98,601.94,0.86,5MQ
1769,F,10/31/1963,4,778.95,628.02,777.54,682.87,94.67,777.54,1.00,FSI
1769,F,9/6/1976,4,732.49,970.22,767.99,679.16,118.57,797.73,0.96,Z2D
1769,M,12/5/1980,4,720.73,1012.72,754.11,617.92,104.67,722.59,1.05,JDN
1769,F,1/22/1991,4,625.87,892.59,655.39,511.42,187.78,699.20,0.91,LCA
1769,M,10/24/1991,4,874.16,1272.97,914.68,722.64,147.58,870.22,1.06,6NS
1769,M,4/16/1929,5,576.71,737.75,603.61,490.96,90.17,581.13,1.05,DGY
1769,M,2/24/1934,5,442.62,381.35,441.01,365.25,81.17,446.42,0.99,XHO
1769,F,9/14/1934,5,429.60,479.33,449.89,301.48,171.48,472.96,0.92,LZA
1769,F,3/1/1939,5,434.81,615.88,455.48,330.18,152.08,482.26,0.92,KG4
1769,M,12/6/1940,5,583.67,376.70,582.24,436.83,147.58,584.41,1.00,XHZ
1769,F,1/15/1942,5,488.17,399.76,486.92,397.90,147.58,545.48,0.85,LRC
1769,F,9/28/1942,5,629.85,272.27,629.83,482.25,147.58,629.83,1.00,FSI
1769,M,4/4/1943,5,771.14,577.48,768.92,601.75,167.17,768.92,1.00,FSI
1769,F,12/2/1943,5,786.18,539.87,784.53,731.92,81.17,813.09,0.96,MPY
1769,M,8/4/1945,5,632.65,425.99,632.11,594.98,122.17,717.15,0.86,GLN
