state,county,year,practiceArea,injuryType,resultType,amount,is_verdict,log_amount,source,description
Virginia,,2016,Personal Injury,Other,verdict,25046.0,1,10.128509338862111,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for transfer/change of venue, total 25,046, notes: TRANSFER TO CHESTERFIELD"
Virginia,,2016,Personal Injury,Other,verdict,25046.0,1,10.128509338862111,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for transfer/change of venue, total 25,046, notes: TRANSFER TO CHESTERFIELD GDC"
Pennsylvania,,2016,Car Accident,Back Injury,settlement,25000.0,0,10.12667110305036,CourtListener,"However, the Prothonotary entered a Judgment Verdict on December 22, 2014, in an amount of $."
Virginia,,2016,Personal Injury,Other,verdict,24046.0,1,10.08776552762847,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 24,046"
Texas,,2016,Medical Malpractice,Traumatic Brain Injury,verdict,23299.5,1,10.056230098551014,CourtListener,"At the conclusion of trial, the jury awarded Edwards $23."
Virginia,,2016,Personal Injury,Other,verdict,22000.0,1,9.99884318585288,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for plaintiff, total 22,000"
Virginia,Fairfax,2016,Personal Injury,Other,verdict,20058.0,1,9.906433209824698,STATE_COURT,"Virginia District Court Motion for Judgment, (Fairfax), plaintiff represented by ALLEN & ALLEN, judgment for plaintiff, total 20,058"
Louisiana,,2016,Medical Malpractice,Back Injury,verdict,19592.26,1,9.882940908528145,CourtListener,"The second judgment, signed on August 5, 2015, granted defendants’ Rule to Tax Costs in the amount of $19."
Virginia,,2016,Personal Injury,Other,verdict,18058.0,1,9.801399454452342,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for plaintiff, total 18,058"
Virginia,Prince William,2016,Personal Injury,Other,verdict,17568.0,1,9.773891264365055,STATE_COURT,"Virginia District Court Motion for Judgment, (Prince William), plaintiff represented by ALLEN ALLEN ALLEN, judgment for plaintiff, total 17,568"
Virginia,Henrico,2016,Personal Injury,Other,verdict,17558.0,1,9.773321917959331,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by ALLEN & ALLEN, judgment for plaintiff, total 17,558, notes: DONE/21"
Virginia,Charlottesville,2016,Personal Injury,Other,verdict,17554.0,1,9.773094088602532,STATE_COURT,"Virginia District Court Motion for Judgment, (Charlottesville), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 17,554"
Virginia,,2016,Personal Injury,Other,verdict,15546.0,1,9.65162297294974,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 15,546"
Virginia,Prince William,2016,Personal Injury,Other,verdict,15056.0,1,9.619598278323043,STATE_COURT,"Virginia District Court Motion for Judgment, (Prince William), plaintiff represented by ALLEN ALLEN ALLEN, judgment for plaintiff, total 15,056"
Virginia,Henrico,2016,Personal Injury,Other,verdict,14058.0,1,9.551018039079908,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by ALLEN, ALLEN & ALLEN, judgment for plaintiff, total 14,058, notes: DONE/21 G/D REC'D 11-2-16"
Virginia,Goochland,2016,Personal Injury,Other,verdict,13297.0,1,9.495368926962401,STATE_COURT,"Virginia District Court Motion for Judgment, (Goochland), plaintiff represented by LONG W/ ALLEN, ALLEN, judgment for plaintiff, total 13,297"
Virginia,,2016,Personal Injury,Other,verdict,13046.0,1,9.476313501265748,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 13,046"
Texas,,2016,Medical Malpractice,Back Injury,verdict,12345.0,1,9.421087402953841,CourtListener,"Medical Malpractice jury verdict of $12,345 in Texas."
Virginia,,2016,Personal Injury,Other,verdict,12046.0,1,9.396570945266852,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for plaintiff, total 12,046"
Virginia,Goochland,2016,Personal Injury,Other,verdict,12000.0,1,9.392745258631441,STATE_COURT,"Virginia District Court Motion for Judgment, (Goochland), plaintiff represented by ALLEN & ALLEN, judgment for plaintiff, total 12,000"
Virginia,,2016,Personal Injury,Other,verdict,11546.0,1,9.354180941951856,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 11,546"
Virginia,,2016,Personal Injury,Other,verdict,11058.0,1,9.31099985507536,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for plaintiff, total 11,058"
Virginia,Charlottesville,2016,Personal Injury,Other,verdict,11000.0,1,9.305741456739435,STATE_COURT,"Virginia District Court Motion for Judgment, (Charlottesville), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 11,000"
Virginia,,2016,Personal Injury,Other,verdict,9058.0,1,9.111514017669288,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 9,058"
Virginia,Henrico,2016,Personal Injury,Other,verdict,8558.0,1,9.05473863988161,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by ALLEN & ALLEN, judgment for plaintiff, total 8,558"
Virginia,Petersburg,2016,Personal Injury,Other,verdict,8385.0,1,9.034318927730707,STATE_COURT,"Virginia District Court Motion for Judgment, (Petersburg), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 8,385.22, notes: CROSS CLAIM WM NEWSOME VS. JARVIS HILL JR"
Virginia,,2016,Personal Injury,Other,verdict,6296.0,1,8.747828608488742,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 6,296"
Virginia,,2016,Personal Injury,Other,verdict,4796.0,1,8.475746001502063,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 4,796"
Virginia,Chesterfield,2016,Personal Injury,Other,verdict,4718.0,1,8.459352191726387,STATE_COURT,"Virginia District Court Motion for Judgment, (Chesterfield), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 4,718, notes: COMPLAINT RCVD  G/D 8-22-16  GD RCVD 6-27"
Virginia,,2016,Personal Injury,Other,verdict,4058.0,1,8.308691916838898,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 4,058"
Virginia,,2016,Personal Injury,Other,verdict,3046.0,1,8.021912778985708,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 3,046"
Delaware,,2015,Medical Malpractice,Back Injury,settlement,150500000.0,0,18.829473648797723,CourtListener,First Health eventually settled with that plaintiff class (the “Settlement Class”) for $.
Florida,,2015,Other,Wrongful Death,verdict,37875000.0,1,17.449801848196447,CourtListener,"Based on these findings, the jury awarded Plaintiff $."
Iowa,,2015,Premises Liability,Back Injury,settlement,25000000.0,0,17.034386422832473,CourtListener,Premises Liability settlement of $25 million in Iowa.
Washington,,2015,Premises Liability,Wrongful Death,settlement,25000000.0,0,17.034386422832473,CourtListener,The jury found Valley and LabCorp equally at fault and awarded the Wuths $25 million on each claim.
California,,2015,Truck Accident,Wrongful Death,settlement,15000000.0,0,16.52356082573315,News,"California Supreme Court Angela Rodriguez was 11 years old when she was struck by a car due to a dangerous and unsafe intersection in Los Angeles, California. Her sister, Emely Aleman, was killed in the accident. Despite notice of the dangers of the intersection, the City of Los Angeles refused to offer any amount."
California,,2015,Medical Malpractice,Wrongful Death,settlement,14789658.0,0,16.509438778302187,CourtListener,"The trial court approved the settlement, along with the request of Ashlynn's counsel for attorney fees and costs totaling $253."
Texas,,2015,Car Accident,Back Injury,verdict,12000000.0,1,16.300417291085605,CourtListener,"Com Kennedy Attorneys & Counselors at Law Merit Drive, Suite Dallas, Texas 75251 445-0740 661-9320 (fax) Oral Argument Requested Identity of Parties and Counsel Plaintiff/Appellant MJS and Associates, L."
Arizona,,2015,Motorcycle Accident,Other,settlement,8000000.0,0,15.894952224644102,CourtListener,"On the same day, the McGills submitted a settlement demand to Bovre for $1,500."
California,,2015,Truck Accident,Back Injury,verdict,7000000.0,1,15.76142084987672,News,Semi rear-ended vehicle on I-40 causing traumatic injuries.
Texas,,2015,Truck Accident,Back Injury,settlement,5000000.0,0,15.424948670398354,CourtListener,"Cayce Clerk JOSEPH ROBERTSON; LARRY HANKTON; SHARVONNE JOHNSON; TOMMIE JONES; WENSANNER KING; ET AL, Plaintiffs, Appellees v."
Louisiana,,2015,Premises Liability,Back Injury,settlement,5000000.0,0,15.424948670398354,CourtListener,The district court allowed jurisdictional discovery and then ordered the case remanded to state court on the ground that Defendants had not met their burden of showing that at least one plaintiff satisfies the individual amount-in-controversy requirement that CAFA applies to so-called “mass actions.
North Carolina,,2015,Medical Malpractice,Back Injury,settlement,4650000.0,0,15.35237799261728,CourtListener,"Thom liable for medical malpractice and awarded Nicholson $4,650,000 in damages, plus prejudgment and postjudgment interest."
Louisiana,,2015,Medical Malpractice,Wrongful Death,settlement,4000000.0,0,15.201805169084134,CourtListener,"Francis with $100,000 in damages and the Louisiana Patients’ Compensation Fund (“PCF”) with."
Ohio,Fulton,2015,Motorcycle Accident,Multiple Injuries,verdict,2750000.0,1,14.827111833279051,Firm trial report (Elk & Elk),"Jury verdict reported as a Fulton County record for a married couple on a motorcycle struck by a work truck: $1,330,000 compensatory to Pamela Worman (multiple fractures, five surgeries) and $1,420,000 on James Worman's survivorship and wrongful death claims (paralysis, later death)."
Ohio,,2015,Other,Spinal Cord Injury,verdict,2700000.0,1,14.80876270134486,News,"Trike axle broke due to improper manufacturing, causing paralysis and eventual death."
California,,2015,Premises Liability,Other,verdict,2650000.0,1,14.790070575320824,News,Sexual assault; negligent employer supervision.
Pennsylvania,,2015,Car Accident,Back Injury,settlement,2000000.0,0,14.508658238524095,CourtListener,"Under the settlement agreement, McMahon paid $50,000 of her own money in addition to the money paid by Medical Protective."
New York,,2015,Medical Malpractice,Back Injury,settlement,1485000.0,0,14.210926003619385,CourtListener,"The Clerk is directed to enter judgment in the amount of $250,000 pursuant to the high-low agreement."
Texas,,2015,Truck Accident,Wrongful Death,verdict,1305628.5,1,14.082195857912208,CourtListener,"(Jean) suffered fatal injuries from a vehicle accident in Corpus Christi, Texas when a commercial truck, driven by Mumme, ran a red light and collided with his car."
California,,2015,Car Accident,Back Injury,verdict,1250000.0,1,14.038654909278163,News,$1.3 million jury verdict in a car accident case in California . The plaintiff sustained back injury and was awarded damages.
New York,,2015,Truck Accident,Other,settlement,1250000.0,0,14.038654909278163,CourtListener,"On March 16, 2011, the parties agreed that the defendant would concede liability, and the plaintiffs would cap damages at the insurance policy limits of $1,250."
Colorado,,2015,Car Accident,Other,settlement,1100000.0,0,13.910821646859095,News,"Settlement Against Auto Insurer Who Offered a Small Fraction of Policy Limits Plaintiff received a badly injured young man whose own auto insurer only offered him a small fraction of his policy limits. We sued the insurance company, and after taking several very damaging depositions of the insurance company’s claim personnel, we made the insurer pay a $1.1 million settlement in."
Texas,,2015,Medical Malpractice,Burns,settlement,988000.0,0,13.803438988875241,CourtListener,"Medical Malpractice settlement of $988,000 in Texas."
California,Orange,2015,Car Accident,Herniated Disc,verdict,957863.0,1,13.772461084453667,News,"Broadside red-light intersection crash causing a herniated disc at L5-S1 requiring lumbar fusion. Verdict October 1, 2015."
Texas,,2015,Premises Liability,Wrongful Death,verdict,700633.44,1,13.459741546402002,CourtListener,Cowey obtained a judgment of $700.
Nevada,Washoe,2015,Car Accident,Neck Injury,verdict,684000.0,1,13.435714658591923,Courtroom View Network trial coverage,"Second Judicial District Court (Reno) verdict for a driver rear-ended on I-80 at about 35 mph after another car's brakes, serviced at a tire shop, failed completely. Neck injuries required nerve ablation treatment; $140,000 of the July 2015 award was for pain and suffering."
California,,2015,Workplace Injury,Broken Bones,verdict,667000.0,1,13.410546824147012,News,Table saw finger amputation; Labor Code violation.
